Crop,Question Theme,Count,Percentage
Oats ,information about a variety of paddy,197,4.692710814673654
Oats ,mosam ki jankari ki jankari,170,4.049547403525489
Ash Gourd Petha,information about pest management in bottle gourd,1346,34.41575044745589
Ash Gourd Petha,dhan ki kaun c kism ki buayi kare,278,7.108156481718231
Ash Gourd Petha,information about sowing time in any vegetable crop,277,7.082587573510611
Ash Gourd Petha,pls tell me control of flower dropping in chilli crop,154,3.937611863973409
Ash Gourd Petha,insect control in  crops,148,3.784198414727691
Ginger,information about sowing time in any vegetable crop,853,21.9280205655527
Ginger,pls tell me control of flower dropping in chilli crop,491,12.622107969151672
Ginger,dhan ki kaun c kism ki buayi kare,434,11.15681233933162
Ginger,seed rate and seed treatment,288,7.403598971722365
Ginger,plant diseaseattack in crop,283,7.275064267352185
Fresh Water,ask about animal husbandry information,1579,40.98105372437062
Fresh Water,mosam ki jankari ki jankari,667,17.311186088762003
Fresh Water,pleas give information of govt scheme,521,13.521930962886064
Fresh Water,dhan ki kaun c kism ki buayi kare,303,7.864002076304179
Fresh Water,dhan ki baliya nahi nikal rahi  hai kya kare,169,4.386192577212562
Beekeeping,mosam ki jankari ki jankari,695,18.834688346883468
Beekeeping,ask about animal husbandry information,686,18.59078590785908
Beekeeping,insect control in  crops,331,8.970189701897018
Beekeeping,pleas give information of govt scheme,296,8.021680216802169
Beekeeping,dhan ki kaun c kism ki buayi kare,279,7.560975609756097
POULTRY  FARM ,for information regarding farmer registry,1197,32.54486133768352
POULTRY  FARM ,mosam ki jankari ki jankari,744,20.22838499184339
POULTRY  FARM ,ask about animal husbandry information,617,16.77542142468733
POULTRY  FARM ,dhan ki kaun c kism ki buayi kare,315,8.564437194127244
POULTRY  FARM ,mausaam ke bare me bataye,198,5.383360522022838
Aloe Vera,pls tell me control of flower dropping in chilli crop,1005,27.81621920841406
Aloe Vera,information about sowing time in any vegetable crop,461,12.759479656794905
Aloe Vera,pleas give information of govt scheme,362,10.019374481040687
Aloe Vera,potatao ki variety ki jankri,319,8.82922778854138
Aloe Vera,mosam ki jankari ki jankari,307,8.497093827843898
Sagoan,pls tell me control of flower dropping in chilli crop,443,13.200238379022647
Sagoan,dhan ki kaun c kism ki buayi kare,419,12.485101311084625
Sagoan,insect control in  crops,311,9.266984505363528
Sagoan,pleas give information of govt scheme,307,9.147794994040524
Sagoan,dhan ki baliya nahi nikal rahi  hai kya kare,268,7.985697258641239
Groundnut (pea nut/mung phalli),farmer asked query on weather,2274,68.22682268226824
Groundnut (pea nut/mung phalli),tell me weed control in wheat crop,173,5.1905190519051905
Groundnut (pea nut/mung phalli),information about sowing time in any vegetable crop,167,5.0105010501050105
Groundnut (pea nut/mung phalli),information about fertilizer dose im wheat crop,120,3.6003600360036003
Groundnut (pea nut/mung phalli),insect control in  crops,117,3.5103510351035103
Sunflower suryamukhi,information about sowing time in any vegetable crop,715,21.74574209245742
Sunflower suryamukhi,pls tell me control of flower dropping in chilli crop,389,11.830900243309001
Sunflower suryamukhi,whet ki varieties,356,10.827250608272507
Sunflower suryamukhi,seed rate and seed treatment,305,9.276155717761556
Sunflower suryamukhi,dhan ki kaun c kism ki buayi kare,292,8.880778588807786
Bovine(Cow/Buffalo),aame ki pati kala ho raha hai,764,23.26431181485993
Bovine(Cow/Buffalo),dhan ki baliya nahi nikal rahi  hai kya kare,659,20.066991473812422
Bovine(Cow/Buffalo),ask about animal husbandry information,538,16.38246041412911
Bovine(Cow/Buffalo),potato me weediside ka prayog kiya hai plant such raha hai,457,13.915956151035322
Bovine(Cow/Buffalo),potatao ki variety ki jankri,274,8.343483556638246
Ribbed Gourd Kali Tori,information about pest management in bottle gourd,1347,43.17307692307693
Ribbed Gourd Kali Tori,aame ki pati kala ho raha hai,179,5.737179487179487
Ribbed Gourd Kali Tori,pls tell me control of flower dropping in chilli crop,162,5.1923076923076925
Ribbed Gourd Kali Tori,insect control in  crops,155,4.967948717948718
Ribbed Gourd Kali Tori,dhan ki kaun c kism ki buayi kare,150,4.807692307692308
Ridge Gourd,information about pest management in bottle gourd,1541,49.8705501618123
Ridge Gourd,farmer asked query on weather,142,4.5954692556634305
Ridge Gourd,pls tell me control of flower dropping in chilli crop,140,4.53074433656958
Ridge Gourd,information about sowing time in any vegetable crop,122,3.9482200647249193
Ridge Gourd,insect control in  crops,117,3.7864077669902914
Tulsi,pls tell me control of flower dropping in chilli crop,416,15.088864708015958
Tulsi,dhan ki kaun c kism ki buayi kare,334,12.11461733768589
Tulsi,pleas give information of govt scheme,295,10.700036271309395
Tulsi,information about sowing time in any vegetable crop,213,7.725788900979326
Tulsi,seed rate and seed treatment,192,6.9640914036996735
Beans ,insect control in  crops,422,15.840840840840842
Beans ,pls tell me control of flower dropping in chilli crop,365,13.701201201201203
Beans ,plant diseaseattack in crop,211,7.920420420420421
Beans ,dhan me ki kida laga hai,208,7.807807807807808
Beans ,information about sowing time in any vegetable crop,164,6.156156156156156
Satawar,pls tell me control of flower dropping in chilli crop,428,17.306914678528106
Satawar,dhan ki kaun c kism ki buayi kare,356,14.395471087747675
Satawar,pleas give information of govt scheme,320,12.939749292357462
Satawar,mosam ki jankari ki jankari,251,10.149615851192884
Satawar,information about sowing time in any vegetable crop,222,8.976951071572989
Pea (Vegetable),farmer asked query on weather,1441,58.79232966136271
Pea (Vegetable),pls tell me control of flower dropping in chilli crop,462,18.849449204406366
Pea (Vegetable),plant diseaseattack in crop,188,7.670338637290902
Pea (Vegetable),information about nutrient management in crop,103,4.202366381068951
Pea (Vegetable),information about fertilizer dose im wheat crop,77,3.1415748674010606
Amarphophallus SurankandElephant Foot Yam,insect control in  crops,223,9.154351395730705
Amarphophallus SurankandElephant Foot Yam,information about sowing time in any vegetable crop,223,9.154351395730705
Amarphophallus SurankandElephant Foot Yam,plant diseaseattack in crop,168,6.896551724137931
Amarphophallus SurankandElephant Foot Yam,dhan ki kaun c kism ki buayi kare,152,6.239737274220033
Amarphophallus SurankandElephant Foot Yam,potatao ki variety ki jankri,150,6.157635467980295
Litchi,pls tell me control of flower dropping in chilli crop,751,31.50167785234899
Litchi,insect control in  crops,224,9.395973154362416
Litchi,aame ki pati kala ho raha hai,198,8.305369127516778
Litchi,plant diseaseattack in crop,129,5.4110738255033555
Litchi,information about nutrient management in crop,125,5.243288590604027
Cowpea Vegetable,insect control in  crops,370,15.63160118293198
Cowpea Vegetable,pls tell me control of flower dropping in chilli crop,331,13.98394592310942
Cowpea Vegetable,plant diseaseattack in crop,146,6.168145331643431
Cowpea Vegetable,dhan me ki kida laga hai,135,5.7034220532319395
Cowpea Vegetable,information about the plant protection in crop,126,5.323193916349809
Spinach Palak,insect control in  crops,272,11.496196111580726
Spinach Palak,farmer asked query on weather,267,11.28486897717667
Spinach Palak,pls tell me control of flower dropping in chilli crop,230,9.721048182586644
Spinach Palak,tell me weed control in wheat crop,199,8.410819949281487
Spinach Palak,plant diseaseattack in crop,191,8.072696534234995
Acid Lime,pls tell me control of flower dropping in chilli crop,802,36.24039765024853
Acid Lime,aame ki pati kala ho raha hai,228,10.302756439222774
Acid Lime,insect control in  crops,182,8.224130140081337
Acid Lime,plant diseaseattack in crop,129,5.829191143244464
Acid Lime,information about nutrient management in crop,109,4.925440578400361
Neem,pls tell me control of flower dropping in chilli crop,267,13.390170511534604
Neem,information about  mentha is planted in the crop,191,9.578736208625878
Neem,plant diseaseattack in crop,180,9.027081243731194
Neem,mosam ki jankari ki jankari,165,8.274824473420262
Neem,dhan ki kaun c kism ki buayi kare,148,7.422266800401204
FingerMillet  RagiMandika,weather information,303,16.00633914421553
FingerMillet  RagiMandika,mausam ki jankari,176,9.297411516111993
FingerMillet  RagiMandika,informaion about of wheat crop variety,137,7.237189646064449
FingerMillet  RagiMandika,seed rate and seed treatment,134,7.078711040676175
FingerMillet  RagiMandika,information about sowing time in any vegetable crop,100,5.282620179609086
Buck Wheat Kaspat,mausam ki jankari,517,27.930848190167477
Buck Wheat Kaspat,weather information,250,13.50621285791464
Buck Wheat Kaspat,informaion about of wheat crop variety,134,7.239330091842247
Buck Wheat Kaspat,pleas give information of govt scheme,112,6.0507833603457595
Buck Wheat Kaspat,information about a variety of paddy,82,4.430037817396002
Faba Bean Horse Beanwindsor Bean,weather information,919,50.550055005500546
Faba Bean Horse Beanwindsor Bean,seed rate and seed treatment,148,8.14081408140814
Faba Bean Horse Beanwindsor Bean,mosam ki jankari ki jankari,68,3.74037403740374
Faba Bean Horse Beanwindsor Bean,mausam ki jankari,55,3.0253025302530254
Faba Bean Horse Beanwindsor Bean,dhan ki kaun c kism ki buayi kare,48,2.6402640264026402
Safed Musli,dhan ki kaun c kism ki buayi kare,270,15.126050420168067
Safed Musli,pleas give information of govt scheme,220,12.324929971988796
Safed Musli,pls tell me control of flower dropping in chilli crop,213,11.932773109243698
Safed Musli,mosam ki jankari ki jankari,187,10.476190476190476
Safed Musli,dhan ki baliya nahi nikal rahi  hai kya kare,183,10.252100840336134
Other,pls tell me control of flower dropping in chilli crop,153,9.340659340659341
Other,farmer asked query on weather,146,8.913308913308914
Other,dhan ki kaun c kism ki buayi kare,142,8.669108669108669
Other,mosam ki jankari ki jankari,132,8.058608058608058
Other,pleas give information of govt scheme,121,7.3870573870573875
Common Millet PanivaraguChenaProso MilletHogm,weather information,441,26.972477064220186
Common Millet PanivaraguChenaProso MilletHogm,mausam ki jankari,243,14.862385321100918
Common Millet PanivaraguChenaProso MilletHogm,informaion about of wheat crop variety,68,4.159021406727828
Common Millet PanivaraguChenaProso MilletHogm,pleas give information of govt scheme,67,4.097859327217125
Common Millet PanivaraguChenaProso MilletHogm,seed rate and seed treatment,63,3.853211009174312
Sorghum (Jowar/Great Millet),farmer asked query on weather,622,38.136112814224404
Sorghum (Jowar/Great Millet),insect control in  crops,219,13.42734518700184
Sorghum (Jowar/Great Millet),potatao ki variety ki jankri,101,6.192519926425506
Sorghum (Jowar/Great Millet),tell me weed control in wheat crop,100,6.131207847946046
Sorghum (Jowar/Great Millet),whet ki varieties,89,5.456774984671981
Fenugreek,information about sowing time in any vegetable crop,232,15.045395590142672
Fenugreek,plant diseaseattack in crop,164,10.635538261997405
Fenugreek,pls tell me control of flower dropping in chilli crop,158,10.246433203631646
Fenugreek,seed rate and seed treatment,140,9.07911802853437
Fenugreek,tell me weed control in wheat crop,123,7.976653696498054
Linseed alsi,whet ki varieties,169,10.99544567338972
Linseed alsi,information about sowing time in any vegetable crop,147,9.56408588158751
Linseed alsi,information about in mustard crop,132,8.588158750813273
Linseed alsi,dhan ki kaun c kism ki buayi kare,103,6.701366297983085
Linseed alsi,potatao ki variety ki jankri,86,5.595315549772284
Sweet Potato,information about the control of blight potato in crop,467,30.62295081967213
Sweet Potato,information about sowing time in any vegetable crop,113,7.40983606557377
Sweet Potato,insect control in  crops,100,6.557377049180328
Sweet Potato,information about fertilizer dose im wheat crop,99,6.491803278688526
Sweet Potato,dhan ki kaun c kism ki buayi kare,80,5.245901639344262
lobia ,insect control in  crops,327,21.8
lobia ,pls tell me control of flower dropping in chilli crop,207,13.8
lobia ,plant diseaseattack in crop,99,6.6000000000000005
lobia ,information about the plant protection in crop,96,6.4
lobia ,dhan me ki kida laga hai,85,5.666666666666666
Saffron,pls tell me control of flower dropping in chilli crop,249,16.756393001345895
Saffron,information about sowing time in any vegetable crop,236,15.88156123822342
Saffron,seed rate and seed treatment,138,9.286675639300135
Saffron,dhan ki kaun c kism ki buayi kare,137,9.219380888290713
Saffron,dhan ki baliya nahi nikal rahi  hai kya kare,93,6.258411843876177
French Bean,pls tell me control of flower dropping in chilli crop,165,11.49025069637883
French Bean,information about sowing time in any vegetable crop,149,10.376044568245126
French Bean,insect control in  crops,132,9.192200557103064
French Bean,whet ki varieties,109,7.590529247910864
French Bean,dhan ki kaun c kism ki buayi kare,100,6.963788300835655
BAJRA NAPIER HYBRID,whet ki varieties,209,14.554317548746518
BAJRA NAPIER HYBRID,farmer asked query on weather,203,14.13649025069638
BAJRA NAPIER HYBRID,information about sowing time in any vegetable crop,102,7.103064066852367
BAJRA NAPIER HYBRID,insect control in  crops,101,7.0334261838440115
BAJRA NAPIER HYBRID,pls tell me control of flower dropping in chilli crop,86,5.988857938718663
Grape,pls tell me control of flower dropping in chilli crop,357,24.912770411723656
Grape,aame ki pati kala ho raha hai,185,12.909979064898813
Grape,dhan ki kaun c kism ki buayi kare,125,8.722958827634333
Grape,insect control in  crops,96,6.699232379623169
Grape,plant diseaseattack in crop,85,5.931612002791347
Pig,ask about animal husbandry information,510,35.94080338266385
Pig,mosam ki jankari ki jankari,279,19.661733615221987
Pig,dhan ki kaun c kism ki buayi kare,157,11.064129668780831
Pig,dhan ki baliya nahi nikal rahi  hai kya kare,137,9.654686398872446
Pig,potatao ki variety ki jankri,74,5.214940098661029
Guar,dhan ki kaun c kism ki buayi kare,217,15.29245947850599
Guar,dhan ki baliya nahi nikal rahi  hai kya kare,153,10.782241014799155
Guar,whet ki varieties,128,9.020436927413671
Guar,potatao ki variety ki jankri,106,7.470049330514447
Guar,aame ki pati kala ho raha hai,98,6.906272022551092
Melon,pls tell me control of flower dropping in chilli crop,237,17.236363636363635
Melon,insect control in  crops,200,14.545454545454545
Melon,aame ki pati kala ho raha hai,96,6.981818181818182
Melon,plant diseaseattack in crop,95,6.909090909090909
Melon,farmer asked query on weather,79,5.745454545454545
African Sarson,dhan me ki kida laga hai,204,15.099925980754996
African Sarson,potatao ki variety ki jankri,155,11.472982975573649
African Sarson,dhan ki kaun c kism ki buayi kare,147,10.880829015544041
African Sarson,dhan ki baliya nahi nikal rahi  hai kya kare,108,7.994078460399703
African Sarson,whet ki varieties,98,7.253886010362693
Marine,ask about animal husbandry information,383,29.125475285171103
Marine,mosam ki jankari ki jankari,304,23.11787072243346
Marine,pleas give information of govt scheme,191,14.52471482889734
Marine,dhan ki kaun c kism ki buayi kare,131,9.961977186311787
Marine,dhan ki baliya nahi nikal rahi  hai kya kare,72,5.475285171102662
Oil palm,potatao ki variety ki jankri,255,19.39163498098859
Oil palm,insect control in  crops,195,14.82889733840304
Oil palm,tell me weed control in wheat crop,115,8.745247148288973
Oil palm,seed rate and seed treatment,100,7.604562737642586
Oil palm,whet ki varieties,91,6.920152091254753
Beet Root Garden BeetStock Beet,information about sowing time in any vegetable crop,240,18.561484918793504
Beet Root Garden BeetStock Beet,pls tell me control of flower dropping in chilli crop,168,12.993039443155451
Beet Root Garden BeetStock Beet,whet ki varieties,102,7.888631090487238
Beet Root Garden BeetStock Beet,seed rate and seed treatment,80,6.187161639597835
Beet Root Garden BeetStock Beet,dhan ki kaun c kism ki buayi kare,78,6.0324825986078885
Ber,pls tell me control of flower dropping in chilli crop,265,21.370967741935484
Ber,insect control in  crops,221,17.82258064516129
Ber,pleas give information of govt scheme,136,10.967741935483872
Ber,plant diseaseattack in crop,119,9.596774193548386
Ber,aame ki pati kala ho raha hai,69,5.564516129032258
Gladiolus,pls tell me control of flower dropping in chilli crop,150,12.51042535446205
Gladiolus,information about the plant protection in crop,149,12.427022518765638
Gladiolus,information about sowing time in any vegetable crop,86,7.172643869891576
Gladiolus,insect control in  crops,84,7.005838198498749
Gladiolus,plant diseaseattack in crop,82,6.839032527105922
Sugar Beet,information about in sugarcane crop,269,22.510460251046023
Sugar Beet,dhan ki kaun c kism ki buayi kare,87,7.280334728033473
Sugar Beet,ganne me keeda laga raha hai,80,6.694560669456067
Sugar Beet,farmer asked query on weather,80,6.694560669456067
Sugar Beet,weather information,74,6.192468619246862
Jamun,pls tell me control of flower dropping in chilli crop,291,24.371859296482413
Jamun,insect control in  crops,150,12.562814070351758
Jamun,aame ki pati kala ho raha hai,102,8.542713567839195
Jamun,dhan me ki kida laga hai,78,6.532663316582915
Jamun,information about nutrient management in crop,75,6.281407035175879
OPIUM POPY,farmer asked query on weather,286,24.761904761904763
OPIUM POPY,pls tell me control of flower dropping in chilli crop,213,18.441558441558442
OPIUM POPY,plant diseaseattack in crop,118,10.216450216450216
OPIUM POPY,pleas give information of govt scheme,117,10.129870129870131
OPIUM POPY,give information about weather forecast of blockbilsi in districtbudaun,60,5.194805194805195
Barnyard Millet KundiraivlliSawan,mausam ki jankari,286,25.309734513274336
Barnyard Millet KundiraivlliSawan,informaion about of wheat crop variety,97,8.584070796460178
Barnyard Millet KundiraivlliSawan,mosam ki jankari ki jankari,97,8.584070796460178
Barnyard Millet KundiraivlliSawan,information about the control of blight potato in crop,56,4.95575221238938
Barnyard Millet KundiraivlliSawan,weather information,50,4.424778761061947
Khesari chickling vetch grass pea,information about weather forecast of block in districtjaunpur,118,12.127440904419322
Khesari chickling vetch grass pea,information about weather forecast of block inmadhaoganj districthardoi,110,11.30524152106886
Khesari chickling vetch grass pea,weather information,81,8.324768756423433
Khesari chickling vetch grass pea,plant diseaseattack in crop,69,7.091469681397738
Khesari chickling vetch grass pea,whet ki varieties,57,5.858170606372045
fodder maize ,pls tell me control of flower dropping in chilli crop,109,11.33056133056133
fodder maize ,dhan ki kaun c kism ki buayi kare,94,9.771309771309772
fodder maize ,whet ki varieties,87,9.043659043659044
fodder maize ,insect control in  crops,77,8.004158004158004
fodder maize ,information about sowing time in any vegetable crop,72,7.484407484407485
Rajma french bean,information about sowing time in any vegetable crop,255,26.5625
Rajma french bean,whet ki varieties,91,9.479166666666666
Rajma french bean,dhan ki kaun c kism ki buayi kare,88,9.166666666666666
Rajma french bean,seed rate and seed treatment,82,8.541666666666666
Rajma french bean,pls tell me control of flower dropping in chilli crop,67,6.979166666666667
Castor Rehri Rendi Arandi ,weather information,226,23.71458551941238
Castor Rehri Rendi Arandi ,pleas give information of govt scheme,86,9.024134312696747
Castor Rehri Rendi Arandi ,seed rate and seed treatment,63,6.610703043022036
Castor Rehri Rendi Arandi ,mausam ki jankari,58,6.08604407135362
Castor Rehri Rendi Arandi ,whet ki varieties,54,5.6663168940188875
Sandal Wood,pls tell me control of flower dropping in chilli crop,383,41.227125941872984
Sandal Wood,pleas give information of govt scheme,160,17.222820236813778
Sandal Wood,dhan ki kaun c kism ki buayi kare,71,7.642626480086114
Sandal Wood,for information regarding farmer registry,61,6.566200215285253
Sandal Wood,mosam ki jankari ki jankari,38,4.090419806243272
POULTRY  FARM,mosam ki jankari ki jankari,338,36.50107991360691
POULTRY  FARM,dhan ki baliya nahi nikal rahi  hai kya kare,213,23.002159827213823
POULTRY  FARM,potatao ki variety ki jankri,117,12.63498920086393
POULTRY  FARM,dhan ki kaun c kism ki buayi kare,81,8.74730021598272
POULTRY  FARM,mausaam ke bare me bataye,52,5.615550755939525
Mosambi,pls tell me control of flower dropping in chilli crop,311,34.10087719298245
Mosambi,insect control in  crops,98,10.74561403508772
Mosambi,aame ki pati kala ho raha hai,77,8.442982456140351
Mosambi,plant diseaseattack in crop,67,7.346491228070176
Mosambi,pleas give information of govt scheme,50,5.482456140350877
Sesame (Gingelly/Til)/Sesamum,farmer asked query on weather,392,44.14414414414414
Sesame (Gingelly/Til)/Sesamum,information about sowing time in any vegetable crop,189,21.283783783783782
Sesame (Gingelly/Til)/Sesamum,whet ki varieties,96,10.81081081081081
Sesame (Gingelly/Til)/Sesamum,seed rate and seed treatment,64,7.207207207207207
Sesame (Gingelly/Til)/Sesamum,tell me weed control in wheat crop,52,5.8558558558558556
Teak,pls tell me control of flower dropping in chilli crop,187,21.22587968217934
Teak,dhan ki kaun c kism ki buayi kare,78,8.853575482406356
Teak,pleas give information of govt scheme,68,7.71850170261067
Teak,dhan ki baliya nahi nikal rahi  hai kya kare,63,7.150964812712826
Teak,insect control in  crops,51,5.788876276958002
Curry Leaf,dhan ki kaun c kism ki buayi kare,175,20.04581901489118
Curry Leaf,dhan me ki kida laga hai,88,10.080183276059564
Curry Leaf,aame ki pati kala ho raha hai,79,9.049255441008018
Curry Leaf,dhan ki baliya nahi nikal rahi  hai kya kare,79,9.049255441008018
Curry Leaf,dhan ki patti pili padh rahi hai,71,8.132875143184421
Orange,pls tell me control of flower dropping in chilli crop,323,38.13459268004723
Orange,insect control in  crops,90,10.625737898465172
Orange,plant diseaseattack in crop,75,8.85478158205431
Orange,aame ki pati kala ho raha hai,69,8.146399055489963
Orange,information about the plant protection in crop,46,5.430932703659976
Cluster Bean,pls tell me control of flower dropping in chilli crop,95,11.32300357568534
Cluster Bean,insect control in  crops,75,8.939213349225268
Cluster Bean,information about sowing time in any vegetable crop,69,8.224076281287248
Cluster Bean,whet ki varieties,65,7.747318235995232
Cluster Bean,dhan ki kaun c kism ki buayi kare,59,7.032181168057211
Peach,pls tell me control of flower dropping in chilli crop,266,32.4390243902439
Peach,insect control in  crops,141,17.195121951219512
Peach,aame ki pati kala ho raha hai,77,9.390243902439025
Peach,dhan me ki kida laga hai,55,6.707317073170732
Peach,plant diseaseattack in crop,50,6.097560975609756
Horse Gram kulthikultha,weather information,267,32.92231812577066
Horse Gram kulthikultha,dhan ki kaun c kism ki buayi kare,49,6.041923551171394
Horse Gram kulthikultha,seed rate and seed treatment,38,4.68557336621455
Horse Gram kulthikultha,dhan me ki kida laga hai,37,4.562268803945746
Horse Gram kulthikultha,mausaam ke bare me bataye,32,3.945745992601726
ARUM ,mausam ki jankari,111,13.703703703703704
ARUM ,weather information,75,9.25925925925926
ARUM ,pls tell me control of flower dropping in chilli crop,60,7.4074074074074066
ARUM ,farmer asked query on weather,58,7.160493827160494
ARUM ,dhan me ki kida laga hai,43,5.3086419753086425
Broccoli,pls tell me control of flower dropping in chilli crop,102,12.670807453416149
Broccoli,information about sowing time in any vegetable crop,72,8.944099378881988
Broccoli,mausam ki jankari,60,7.453416149068323
Broccoli,dhan ki kaun c kism ki buayi kare,46,5.714285714285714
Broccoli,potatao ki variety ki jankri,45,5.590062111801243
"Bovine(Cow,Buffalo)",ask about animal husbandry information,655,81.875
"Bovine(Cow,Buffalo)",information about pradhanmantri kisan samman nidhi yojna,46,5.75
"Bovine(Cow,Buffalo)",for information regarding farmer registry,28,3.5000000000000004
"Bovine(Cow,Buffalo)",pleas give information of govt scheme,27,3.375
"Bovine(Cow,Buffalo)",dhan ki kaun c kism ki buayi kare,8,1.0
Fennel,information about sowing time in any vegetable crop,114,14.709677419354838
Fennel,insect control in  crops,91,11.741935483870968
Fennel,pls tell me control of flower dropping in chilli crop,66,8.516129032258064
Fennel,seed rate and seed treatment,61,7.870967741935483
Fennel,whet ki varieties,56,7.225806451612904
Stevia,pls tell me control of flower dropping in chilli crop,172,23.243243243243246
Stevia,pleas give information of govt scheme,123,16.62162162162162
Stevia,information about sowing time in any vegetable crop,73,9.864864864864865
Stevia,dhan ki kaun c kism ki buayi kare,61,8.243243243243244
Stevia,mosam ki jankari ki jankari,55,7.4324324324324325
Cold Water,ask about animal husbandry information,321,43.49593495934959
Cold Water,mosam ki jankari ki jankari,108,14.634146341463413
Cold Water,pleas give information of govt scheme,87,11.788617886178862
Cold Water,dhan ki kaun c kism ki buayi kare,48,6.504065040650407
Cold Water,dhan ki baliya nahi nikal rahi  hai kya kare,28,3.7940379403794036
Sudan Grass,insect control in  crops,96,13.096862210095498
Sudan Grass,whet ki varieties,60,8.185538881309688
Sudan Grass,farmer asked query on weather,56,7.639836289222374
Sudan Grass,pls tell me control of flower dropping in chilli crop,55,7.503410641200546
Sudan Grass,information about sowing time in any vegetable crop,46,6.2755798090040935
AmaranthusGrain Amaranthus,dhan ki kaun c kism ki buayi kare,68,9.289617486338798
AmaranthusGrain Amaranthus,mausaam ke bare me bataye,68,9.289617486338798
AmaranthusGrain Amaranthus,mausam ki jankari,65,8.879781420765028
AmaranthusGrain Amaranthus,dhan me ki kida laga hai,64,8.743169398907105
AmaranthusGrain Amaranthus,pls tell me control of flower dropping in chilli crop,51,6.967213114754098
Napier Grass,pls tell me control of flower dropping in chilli crop,104,14.40443213296399
Napier Grass,information about sowing time in any vegetable crop,103,14.265927977839334
Napier Grass,seed rate and seed treatment,67,9.279778393351801
Napier Grass,whet ki varieties,56,7.756232686980609
Napier Grass,pleas give information of govt scheme,48,6.64819944598338
Soybean (bhat),farmer asked query on weather,518,73.26732673267327
Soybean (bhat),information about sowing time in any vegetable crop,59,8.345120226308344
Soybean (bhat),whet ki varieties,29,4.101838755304102
Soybean (bhat),tell me weed control in wheat crop,26,3.6775106082036775
Soybean (bhat),seed rate and seed treatment,20,2.828854314002829
Strawberry,pls tell me control of flower dropping in chilli crop,243,34.61538461538461
Strawberry,information about sowing time in any vegetable crop,107,15.242165242165242
Strawberry,whet ki varieties,49,6.98005698005698
Strawberry,potatao ki variety ki jankri,39,5.555555555555555
Strawberry,dhan ki baliya nahi nikal rahi  hai kya kare,25,3.561253561253561
Broad Bean,pls tell me control of flower dropping in chilli crop,76,11.030478955007258
Broad Bean,insect control in  crops,62,8.99854862119013
Broad Bean,mausam ki jankari,50,7.256894049346879
Broad Bean,dhan me ki kida laga hai,49,7.111756168359943
Broad Bean,dhan ki kaun c kism ki buayi kare,40,5.805515239477503
Sapota,pls tell me control of flower dropping in chilli crop,377,55.19765739385066
Sapota,aame ki pati kala ho raha hai,59,8.638360175695462
Sapota,information about nutrient management in crop,34,4.978038067349927
Sapota,information about fertilizer dose im wheat crop,31,4.538799414348463
Sapota,plant diseaseattack in crop,28,4.099560761346998
Hibiscus Gurhal,insect control in  crops,206,31.402439024390244
Hibiscus Gurhal,pls tell me control of flower dropping in chilli crop,107,16.3109756097561
Hibiscus Gurhal,dhan me ki kida laga hai,67,10.213414634146341
Hibiscus Gurhal,plant diseaseattack in crop,67,10.213414634146341
Hibiscus Gurhal,information about the plant protection in crop,41,6.25
Little Millet SamaiKutkikodo-kutki,farmer asked query on weather,89,13.928012519561817
Little Millet SamaiKutkikodo-kutki,weather information,76,11.89358372456964
Little Millet SamaiKutkikodo-kutki,information about sowing time in any vegetable crop,39,6.103286384976526
Little Millet SamaiKutkikodo-kutki,dhan ki kaun c kism ki buayi kare,33,5.164319248826291
Little Millet SamaiKutkikodo-kutki,pls tell me control of flower dropping in chilli crop,31,4.851330203442879
Lab Lab,insect control in  crops,139,22.491909385113267
Lab Lab,pls tell me control of flower dropping in chilli crop,94,15.210355987055015
Lab Lab,plant diseaseattack in crop,56,9.06148867313916
Lab Lab,information about the plant protection in crop,49,7.9288025889967635
Lab Lab,dhan me ki kida laga hai,42,6.796116504854369
Chapan Kaddu,dhan ki kaun c kism ki buayi kare,80,13.2890365448505
Chapan Kaddu,aame ki pati kala ho raha hai,74,12.29235880398671
Chapan Kaddu,pls tell me control of flower dropping in chilli crop,55,9.136212624584719
Chapan Kaddu,insect control in  crops,47,7.807308970099667
Chapan Kaddu,dhan me ki kida laga hai,39,6.4784053156146175
Peas (field peas/ garden peas/matar),farmer asked query on weather,317,53.456998313659355
Peas (field peas/ garden peas/matar),pls tell me control of flower dropping in chilli crop,103,17.36930860033727
Peas (field peas/ garden peas/matar),plant diseaseattack in crop,31,5.227655986509275
Peas (field peas/ garden peas/matar),insect control in  crops,19,3.204047217537943
Peas (field peas/ garden peas/matar),information about fertilizer dose im wheat crop,16,2.6981450252951094
Dog,ask about animal husbandry information,279,47.20812182741117
Dog,dhan ki baliya nahi nikal rahi  hai kya kare,82,13.874788494077833
Dog,dhan ki kaun c kism ki buayi kare,63,10.65989847715736
Dog,mosam ki jankari ki jankari,53,8.967851099830796
Dog,aame ki pati kala ho raha hai,36,6.091370558375635
Duck,mosam ki jankari ki jankari,141,24.268502581755595
Duck,ask about animal husbandry information,134,23.06368330464716
Duck,for information regarding farmer registry,94,16.179001721170398
Duck,dhan ki kaun c kism ki buayi kare,53,9.122203098106713
Duck,pleas give information of govt scheme,39,6.712564543889846
Cumin,information about sowing time in any vegetable crop,144,24.870466321243523
Cumin,pls tell me control of flower dropping in chilli crop,110,18.998272884283246
Cumin,seed rate and seed treatment,56,9.671848013816927
